policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
631055,WALTON COUNTY,182700,182700,191247.44,0
321905,WALTON COUNTY,176107.5,176107.5,144269.03,0
452162,WALTON COUNTY,97744.5,97744.5,128226.71,0
908980,WALTON COUNTY,67500,67500,58684.5,0
890894,WALTON COUNTY,58500,58500,45313.63,0
888700,WALTON COUNTY,45000,45000,66771.81,0
918787,WALTON COUNTY,16443,16443,15655.84,0
457477,WALTON COUNTY,13500,13500,12515.11,0
471375,WALTON COUNTY,7200,7200,8204.72,0
471133,WALTON COUNTY,7200,7200,9872.18,0
354257,WALTON COUNTY,1814861.7,1814861.7,2674605.24,0
966598,WALTON COUNTY,1561338,1561338,1209871.45,78066.9
924670,WALTON COUNTY,0,90000,128714.4,0
371425,ESCAMBIA COUNTY,65700,65700,69018.51,0
629224,ESCAMBIA COUNTY,65700,65700,65180.71,0
540985,ESCAMBIA COUNTY,65700,65700,87855.35,0
721375,ESCAMBIA COUNTY,90000,90000,106704,0
713284,ESCAMBIA COUNTY,66150,66150,65012.22,0
999959,ESCAMBIA COUNTY,66150,66150,87957.27,0
662754,ESCAMBIA COUNTY,66150,66150,74198.47,0
924130,ESCAMBIA COUNTY,66150,66150,81618.52,0
931461,ESCAMBIA COUNTY,37350000,37350000,43020000,0
257105,SANTA ROSA COUNTY,132466.15,0,114053.36,0
223233,SANTA ROSA COUNTY,635837.52,0,844417.66,0
978076,SANTA ROSA COUNTY,21194.58,0,19405.76,0
705587,SANTA ROSA COUNTY,211945.84,0,240346.58,0
735129,SANTA ROSA COUNTY,1589593.81,0,2442887.76,0
224104,SANTA ROSA COUNTY,270000,270000,437542.56,0
986821,ESCAMBIA COUNTY,15120000,15120000,19260000,0
513126,ESCAMBIA COUNTY,1080000,1080000,1359106.56,0
825668,SANTA ROSA COUNTY,23116.5,23116.5,19995.5,0
748339,SANTA ROSA COUNTY,6930,6930,7754.23,138.6
253767,SANTA ROSA COUNTY,184680,184680,128847.54,3693.6
829906,SANTA ROSA COUNTY,105300,105300,170131.1,2106
244259,SANTA ROSA COUNTY,2430,2430,2796.24,48.6
686544,SANTA ROSA COUNTY,720,720,697.68,14.4
275362,SANTA ROSA COUNTY,69030,69030,61482.54,1380.6
504590,SANTA ROSA COUNTY,360,360,445.32,7.2
918960,SANTA ROSA COUNTY,450,450,513.09,9
124890,SANTA ROSA COUNTY,450,450,683.42,9
745232,SANTA ROSA COUNTY,450,450,423.09,9
551173,SANTA ROSA COUNTY,450,450,665.68,9
625539,SANTA ROSA COUNTY,450,450,714.83,9
182852,SANTA ROSA COUNTY,450,450,504.9,9
325267,SANTA ROSA COUNTY,450,450,371.97,9
928844,SANTA ROSA COUNTY,450,450,346.87,9
564801,SANTA ROSA COUNTY,450,450,584.01,9
400779,SANTA ROSA COUNTY,23850000,23850000,28260000,0
580684,SANTA ROSA COUNTY,907056,907056,865251.6,0
592817,SANTA ROSA COUNTY,1464102,1464102,1196358.74,0
734245,SANTA ROSA COUNTY,8640,8640,12377.66,172.8
166317,SANTA ROSA COUNTY,19260,19260,23148.59,385.2
238385,SANTA ROSA COUNTY,54090,54090,96795.24,1081.8
100486,SANTA ROSA COUNTY,500148,500148,700452.27,0
104523,SANTA ROSA COUNTY,2340,2340,2403.51,46.8
499960,SANTA ROSA COUNTY,31950,31950,33359.25,639
509826,SANTA ROSA COUNTY,132480,132480,196596.08,2649.6
262040,SANTA ROSA COUNTY,150570,150570,226360.92,3011.4
257157,SANTA ROSA COUNTY,7110,7110,12039.51,142.2
551907,SANTA ROSA COUNTY,11700,11700,12593.3,234
473018,SANTA ROSA COUNTY,74880,74880,88178.61,1497.6
336331,SANTA ROSA COUNTY,15570,15570,14433.39,311.4
176508,SANTA ROSA COUNTY,1800,1800,2906.28,36
884653,SANTA ROSA COUNTY,270,270,405.28,5.4
884722,SANTA ROSA COUNTY,4860,4860,7373.34,97.2
605027,SANTA ROSA COUNTY,2430,2430,3530.46,48.6
903230,SANTA ROSA COUNTY,2430,2430,3598.99,48.6
476285,SANTA ROSA COUNTY,540,540,750.42,10.8
948111,SANTA ROSA COUNTY,176310,176310,298475.2,3526.2
504675,SANTA ROSA COUNTY,4410,4410,5023.17,88.2
671626,SANTA ROSA COUNTY,4410,4410,4736.13,88.2
707861,SANTA ROSA COUNTY,6210,6210,7163.66,124.2
895905,SANTA ROSA COUNTY,8820,8820,10778.03,176.4
507835,SANTA ROSA COUNTY,8820,8820,13441.57,176.4
428223,SANTA ROSA COUNTY,360,360,536.81,7.2
367585,SANTA ROSA COUNTY,90,90,94.11,1.8
830470,SANTA ROSA COUNTY,90,90,76.01,1.8
272593,SANTA ROSA COUNTY,2520,2520,2560.48,50.4
989877,SANTA ROSA COUNTY,17370,17370,17126.91,347.4
699646,SANTA ROSA COUNTY,22950,22950,17435.12,459
399907,SANTA ROSA COUNTY,22950,22950,29929.1,459
211482,SANTA ROSA COUNTY,31590,31590,34402.11,631.8
554106,SANTA ROSA COUNTY,31590,31590,24543.91,631.8
590629,SANTA ROSA COUNTY,450,450,374.41,9
992337,SANTA ROSA COUNTY,450,450,457.19,9
415862,SANTA ROSA COUNTY,450,450,559.68,9
846424,SANTA ROSA COUNTY,450,450,525.37,9
942249,SANTA ROSA COUNTY,10152,10152,16477.43,0
270306,SANTA ROSA COUNTY,10152,10152,9236.21,0
525880,SANTA ROSA COUNTY,932490,932490,1626643.02,18649.8
216978,SANTA ROSA COUNTY,2450925,2450925,1969808.42,49018.5
847119,SANTA ROSA COUNTY,2392776,2392776,1845653.41,0
435108,SANTA ROSA COUNTY,540,540,543.69,10.8
397388,SANTA ROSA COUNTY,540,540,657.15,10.8
345366,SANTA ROSA COUNTY,540,540,497.45,10.8
223060,SANTA ROSA COUNTY,90,90,88.27,1.8
347262,SANTA ROSA COUNTY,90,90,78.27,1.8
900540,SANTA ROSA COUNTY,2250,2250,1823.23,45
513661,SANTA ROSA COUNTY,344494.8,0,312135.03,0
905359,ESCAMBIA COUNTY,35730000,35730000,53280000,0
108901,ESCAMBIA COUNTY,7357500,7357500,6882382.08,0
318268,ESCAMBIA COUNTY,162000,162000,169011.36,0
807301,ESCAMBIA COUNTY,45000,45000,77674.68,0
786635,SANTA ROSA COUNTY,3962033.04,0,3598033.14,0
812938,SANTA ROSA COUNTY,31500,31500,26937.29,1575
346494,SANTA ROSA COUNTY,11250000,0,17910000,0
385437,SANTA ROSA COUNTY,138699,138699,180877.37,0
825088,SANTA ROSA COUNTY,22860,22860,36712.59,0
170378,SANTA ROSA COUNTY,11880000,11880000,20250000,237024
389374,SANTA ROSA COUNTY,1655775,1655775,1196290.81,33115.5
129286,SANTA ROSA COUNTY,10800,10800,16145.89,216
907574,SANTA ROSA COUNTY,270,270,285.17,5.4
735800,SANTA ROSA COUNTY,270,270,260.88,5.4
115957,SANTA ROSA COUNTY,270,270,416.15,5.4
421717,SANTA ROSA COUNTY,270,270,458.38,5.4
112435,SANTA ROSA COUNTY,270,270,353.08,5.4
110176,SANTA ROSA COUNTY,270,270,240.93,5.4
836931,SANTA ROSA COUNTY,270,270,319.78,5.4
189595,SANTA ROSA COUNTY,270,270,283.64,5.4
990943,SANTA ROSA COUNTY,116640,116640,143766.73,2332.8
736490,SANTA ROSA COUNTY,2880,2880,4139.94,57.6
531947,SANTA ROSA COUNTY,540,540,685.42,10.8
611803,SANTA ROSA COUNTY,4050,4050,5748.02,81
760374,SANTA ROSA COUNTY,5400,5400,6458.36,108
388637,SANTA ROSA COUNTY,5400,5400,6460.82,108
218586,SANTA ROSA COUNTY,360,360,398.87,7.2
762291,SANTA ROSA COUNTY,360,360,500.09,7.2
988675,SANTA ROSA COUNTY,450,450,488.73,9
541105,SANTA ROSA COUNTY,450,450,597.48,9
170671,SANTA ROSA COUNTY,450,450,420.71,9
240936,SANTA ROSA COUNTY,450,450,588.06,9
626576,SANTA ROSA COUNTY,450,450,396.94,9
879316,SANTA ROSA COUNTY,75870,75870,78962.46,1517.4
710780,SANTA ROSA COUNTY,111780,111780,147186.54,2235.6
745558,SANTA ROSA COUNTY,540,540,640.99,10.8
317535,SANTA ROSA COUNTY,540,540,692.52,10.8
207231,SANTA ROSA COUNTY,3420,3420,4407.59,68.4
439562,SANTA ROSA COUNTY,3420,3420,2895.78,68.4
824767,SANTA ROSA COUNTY,3420,3420,3948.52,68.4
860072,SANTA ROSA COUNTY,3420,3420,5152.15,68.4
206961,SANTA ROSA COUNTY,3420,3420,3457.65,68.4
868341,SANTA ROSA COUNTY,3420,3420,3396.63,68.4
680474,SANTA ROSA COUNTY,4770,4770,7684.41,95.4
428430,SANTA ROSA COUNTY,3846167.5,0,6103371.67,0
215439,SANTA ROSA COUNTY,1279260,1279260,1056095.65,63963
481384,SANTA ROSA COUNTY,330399.9,0,246775.69,0
924346,SANTA ROSA COUNTY,36424.92,0,37513.92,0
361021,SANTA ROSA COUNTY,751348.85,0,721153.64,0
655610,OKALOOSA COUNTY,188910.9,0,217160.64,0
934022,SANTA ROSA COUNTY,3434580,3434580,4638434.64,68691.6
405382,SANTA ROSA COUNTY,15264,15264,24497.9,0
573268,SANTA ROSA COUNTY,6480,6480,9331.2,129.6
377718,SANTA ROSA COUNTY,77310,77310,125381.36,1546.2
154462,SANTA ROSA COUNTY,1800,1800,2472.31,36
935950,SANTA ROSA COUNTY,540,540,450.59,10.8
484776,SANTA ROSA COUNTY,540,540,677.26,10.8
355148,SANTA ROSA COUNTY,97200,97200,123606.32,1944
204231,SANTA ROSA COUNTY,2250,2250,2647.51,45
758924,SANTA ROSA COUNTY,1980,1980,2053.72,39.6
702105,SANTA ROSA COUNTY,540,540,588.68,10.8
609967,SANTA ROSA COUNTY,450,450,617.46,9
916840,SANTA ROSA COUNTY,450,450,467.81,9
723783,SANTA ROSA COUNTY,450,450,419.48,9
931709,SANTA ROSA COUNTY,450,450,679.54,9
328567,SANTA ROSA COUNTY,450,450,574.85,9
433520,SANTA ROSA COUNTY,450,450,669.8,9
421307,SANTA ROSA COUNTY,450,450,389.97,9
616888,SANTA ROSA COUNTY,171702,171702,249358.69,0
742840,SANTA ROSA COUNTY,1800,1800,2255.73,36
961261,SANTA ROSA COUNTY,270,270,408.01,5.4
312921,SANTA ROSA COUNTY,270,270,332.97,5.4
996298,SANTA ROSA COUNTY,2430,2430,2590.74,48.6
889576,SANTA ROSA COUNTY,540,540,652.3,10.8
336265,SANTA ROSA COUNTY,540,540,673.92,10.8
867761,SANTA ROSA COUNTY,540,540,529.42,10.8
447892,SANTA ROSA COUNTY,450,450,442.55,9
616915,SANTA ROSA COUNTY,3420,3420,2823.77,68.4
888181,SANTA ROSA COUNTY,602064,602064,702106.57,0
549952,SANTA ROSA COUNTY,65880,65880,101242.28,1317.6
745622,SANTA ROSA COUNTY,572184,572184,700353.22,0
674160,SANTA ROSA COUNTY,21870,21870,38598.47,437.4
291839,SANTA ROSA COUNTY,11028.6,11028.6,15286.87,0
587343,SANTA ROSA COUNTY,40383,40383,53212.28,0
410984,SANTA ROSA COUNTY,21690,21690,17034.81,433.8
444661,SANTA ROSA COUNTY,3951,3951,4998.03,0
268530,SANTA ROSA COUNTY,30240,30240,48043.2,604.8
824378,SANTA ROSA COUNTY,10269,10269,11740.55,0
831910,SANTA ROSA COUNTY,67410,67410,84716.57,1348.2
160889,SANTA ROSA COUNTY,1800,1800,2490.72,36
852682,SANTA ROSA COUNTY,1440,1440,2212.36,28.8
318811,SANTA ROSA COUNTY,1440,1440,1717.77,28.8
356824,SANTA ROSA COUNTY,2880,2880,3318.22,57.6
635094,SANTA ROSA COUNTY,2880,2880,2936.22,57.6
299775,SANTA ROSA COUNTY,136620,136620,177924.6,2732.4
241604,SANTA ROSA COUNTY,1800,1800,1425.09,36
574570,SANTA ROSA COUNTY,26820,26820,26061.05,536.4
663265,SANTA ROSA COUNTY,17100,17100,26030.44,342
876259,SANTA ROSA COUNTY,19800,19800,28755.54,396
339351,SANTA ROSA COUNTY,19800,19800,28272.42,396
522848,SANTA ROSA COUNTY,10800,10800,9959,216
410190,SANTA ROSA COUNTY,10800,10800,11104.56,216
955014,SANTA ROSA COUNTY,450,450,403.56,9
691750,SANTA ROSA COUNTY,450,450,443.56,9
487472,SANTA ROSA COUNTY,450,450,401.59,9
553269,SANTA ROSA COUNTY,450,450,609.8,9
754185,SANTA ROSA COUNTY,450,450,539.14,9
319628,SANTA ROSA COUNTY,450,450,425.87,9
163711,SANTA ROSA COUNTY,450,450,444.96,9
201993,SANTA ROSA COUNTY,450,450,612.85,9
200790,SANTA ROSA COUNTY,145501.7,0,234925.88,0
246049,SANTA ROSA COUNTY,26627.76,0,28515.14,0
948699,SANTA ROSA COUNTY,19970.82,0,19082.32,0
350602,SANTA ROSA COUNTY,95099.15,0,99584.79,0
481169,SANTA ROSA COUNTY,237747.88,0,253754.25,0
702608,SANTA ROSA COUNTY,11411.9,0,16661.37,0
536914,SANTA ROSA COUNTY,44696.6,0,45926.65,0
368936,SANTA ROSA COUNTY,1141189.8,0,1378774.11,0
551454,SANTA ROSA COUNTY,97001.13,0,160387.11,0
132393,SANTA ROSA COUNTY,72275.35,0,114553.55,0
217481,SANTA ROSA COUNTY,42794.62,0,46478.21,0
631168,SANTA ROSA COUNTY,8558.92,0,11862.67,0
585613,SANTA ROSA COUNTY,190198.3,0,172182.72,0
649966,SANTA ROSA COUNTY,38039.66,0,35106.65,0
365528,SANTA ROSA COUNTY,458154,458154,541735.95,0
568720,SANTA ROSA COUNTY,426690,426690,611902.9,8533.8
221163,SANTA ROSA COUNTY,62460,62460,78699.6,1249.2
229391,SANTA ROSA COUNTY,77310,77310,64300.66,1546.2
343642,SANTA ROSA COUNTY,77310,77310,88986.9,1546.2
441943,SANTA ROSA COUNTY,223236,223236,373496.15,0
185554,SANTA ROSA COUNTY,2880,2880,3939.84,57.6
351168,SANTA ROSA COUNTY,540,540,499.69,10.8
241069,SANTA ROSA COUNTY,13500,13500,15248.9,270
179554,SANTA ROSA COUNTY,360,360,467.86,7.2
844499,SANTA ROSA COUNTY,15570,15570,13398.67,311.4
664569,SANTA ROSA COUNTY,1800,1800,2136.32,36
198278,SANTA ROSA COUNTY,1440,1440,1466.59,28.8
199551,SANTA ROSA COUNTY,540,540,522.29,10.8
484635,SANTA ROSA COUNTY,540,540,610.75,10.8
409271,SANTA ROSA COUNTY,540,540,834.52,10.8
394119,SANTA ROSA COUNTY,540,540,631.91,10.8
494064,SANTA ROSA COUNTY,540,540,829.93,10.8
963080,SANTA ROSA COUNTY,900,900,1213.23,18
430560,SANTA ROSA COUNTY,900,900,1291.51,18
465189,SANTA ROSA COUNTY,900,900,1359.07,18
628466,SANTA ROSA COUNTY,2970,2970,3017.14,59.4
516556,SANTA ROSA COUNTY,2970,2970,3674.29,59.4
553418,SANTA ROSA COUNTY,2970,2970,2531.45,59.4
966742,SANTA ROSA COUNTY,4500,4500,3772.35,90
512569,SANTA ROSA COUNTY,450,450,721.28,9
898510,SANTA ROSA COUNTY,16020000,16020000,12060000,320509.8
424262,SANTA ROSA COUNTY,270,270,238.2,5.4
224938,SANTA ROSA COUNTY,1890,1890,3137.32,37.8
820799,SANTA ROSA COUNTY,42840,42840,64954.01,856.8
394574,SANTA ROSA COUNTY,270,270,377.33,5.4
726360,SANTA ROSA COUNTY,270,270,394.29,5.4
206832,SANTA ROSA COUNTY,13230,13230,18232,264.6
474001,SANTA ROSA COUNTY,253710,253710,256470.36,5074.2
233135,SANTA ROSA COUNTY,599112,599112,958950.65,0
279575,SANTA ROSA COUNTY,15957,15957,20143.35,0
516660,SANTA ROSA COUNTY,15570,15570,14144.72,311.4
203729,SANTA ROSA COUNTY,74880,74880,63823.14,1497.6
390038,SANTA ROSA COUNTY,1800,1800,1811.06,36
872346,SANTA ROSA COUNTY,1800,1800,1573.08,36
763634,SANTA ROSA COUNTY,450,450,629.87,9
243262,SANTA ROSA COUNTY,270,270,210.25,5.4
354281,SANTA ROSA COUNTY,3420,3420,4334.69,68.4
121341,SANTA ROSA COUNTY,3420,3420,5089.45,68.4
709982,SANTA ROSA COUNTY,2430,2430,1904.28,48.6
614581,SANTA ROSA COUNTY,540,540,773.88,10.8
783292,SANTA ROSA COUNTY,540,540,699.52,10.8
734320,SANTA ROSA COUNTY,540,540,814.11,10.8
114779,SANTA ROSA COUNTY,540,540,684.64,10.8
561447,SANTA ROSA COUNTY,540,540,685.04,10.8
677948,SANTA ROSA COUNTY,900,900,960.59,18
702618,SANTA ROSA COUNTY,900,900,751.84,18
552294,SANTA ROSA COUNTY,720,720,697.53,14.4
971902,SANTA ROSA COUNTY,355860,355860,521983.63,7117.2
281570,SANTA ROSA COUNTY,13590,13590,17327.25,271.8
863607,SANTA ROSA COUNTY,2970,2970,4970.58,59.4
669451,SANTA ROSA COUNTY,1350,1350,2215.07,27
819137,SANTA ROSA COUNTY,4050,4050,5183.8,81
678728,SANTA ROSA COUNTY,4500,4500,6617.85,90
864540,SANTA ROSA COUNTY,22680,22680,35982,453.6
559041,SANTA ROSA COUNTY,30960,30960,38729.85,619.2
203108,SANTA ROSA COUNTY,30960,30960,27162.57,619.2
831918,SANTA ROSA COUNTY,30960,30960,47308.89,619.2
947119,SANTA ROSA COUNTY,30960,30960,33769.31,619.2
124330,SANTA ROSA COUNTY,10710,10710,11395.44,214.2
189908,SANTA ROSA COUNTY,14850,14850,26307.67,297
717003,SANTA ROSA COUNTY,450,450,393.11,9
971894,SANTA ROSA COUNTY,450,450,418.14,9
251176,SANTA ROSA COUNTY,10152,10152,11133.5,0
853884,SANTA ROSA COUNTY,10152,10152,8591.11,0
224598,SANTA ROSA COUNTY,72810,72810,71175.42,1456.2
262047,SANTA ROSA COUNTY,65520,65520,48301.34,1310.4
131199,SANTA ROSA COUNTY,65520,65520,52344.71,1310.4
772286,SANTA ROSA COUNTY,74880,74880,105431.64,1497.6
131646,SANTA ROSA COUNTY,74880,74880,87111.2,1497.6
437681,SANTA ROSA COUNTY,270,270,422.27,5.4
570809,SANTA ROSA COUNTY,3420,3420,4688.41,68.4
358961,SANTA ROSA COUNTY,3420,3420,5429.59,68.4
914982,SANTA ROSA COUNTY,3420,3420,3772.7,68.4
547262,SANTA ROSA COUNTY,13500,13500,22324.3,270
860359,SANTA ROSA COUNTY,900,900,1099.67,18
103256,SANTA ROSA COUNTY,72810,72810,97726.16,1456.2
553827,SANTA ROSA COUNTY,15570,15570,16395.96,311.4
330354,SANTA ROSA COUNTY,8550,8550,8609.23,171
559773,SANTA ROSA COUNTY,74880,74880,104216.49,1497.6
178596,SANTA ROSA COUNTY,540,540,525.8,10.8
667270,SANTA ROSA COUNTY,450,450,414.5,9
692828,SANTA ROSA COUNTY,540,540,782.46,10.8
274799,SANTA ROSA COUNTY,540,540,536.98,10.8
969352,SANTA ROSA COUNTY,2880,2880,4141.43,57.6
301077,SANTA ROSA COUNTY,540,540,646.09,10.8
573151,SANTA ROSA COUNTY,540,540,809.81,10.8
887069,SANTA ROSA COUNTY,540,540,789.25,10.8
726288,SANTA ROSA COUNTY,540,540,727.32,10.8
631747,SANTA ROSA COUNTY,540,540,813.76,10.8
736988,SANTA ROSA COUNTY,126900,126900,168873.19,2538
388134,SANTA ROSA COUNTY,3780,3780,4250.41,75.6
240970,SANTA ROSA COUNTY,3780,3780,3375.33,75.6
965499,SANTA ROSA COUNTY,3780,3780,3375.33,75.6
711597,SANTA ROSA COUNTY,5220,5220,8547.07,104.4
738634,SANTA ROSA COUNTY,2700,2700,3599.25,54
293306,SANTA ROSA COUNTY,6750,6750,5025.24,135
803029,SANTA ROSA COUNTY,630,630,727.9,12.6
762838,SANTA ROSA COUNTY,540,540,928.81,10.8
363327,SANTA ROSA COUNTY,450,450,344.39,9
986261,SANTA ROSA COUNTY,450,450,597,9
548580,SANTA ROSA COUNTY,450,450,368.8,9
509731,SANTA ROSA COUNTY,625623.3,0,511229.33,0
484834,SANTA ROSA COUNTY,371823.3,0,567701.67,0
122008,SANTA ROSA COUNTY,393086.7,0,309170.55,0
921072,SANTA ROSA COUNTY,228772.8,0,199266.6,0
118775,SANTA ROSA COUNTY,349906.5,0,600607.51,0
890187,SANTA ROSA COUNTY,36866.1,0,50748.04,0
236212,SANTA ROSA COUNTY,5573795.2,0,5019759.95,0
178895,SANTA ROSA COUNTY,24518.7,24518.7,21962.67,0
747032,SANTA ROSA COUNTY,539077.04,0,800669.57,0
439901,OKALOOSA COUNTY,1150983,1150983,1504703.1,0
319811,OKALOOSA COUNTY,3362166,3362166,4327107.64,0
589603,OKALOOSA COUNTY,94815,94815,117400.41,1896.3
423979,OKALOOSA COUNTY,14868,14868,10661.84,0
267496,OKALOOSA COUNTY,20772,20772,23680.08,0
650047,OKALOOSA COUNTY,5922,5922,5088.47,0
208827,OKALOOSA COUNTY,21573,21573,24708.42,0
620122,OKALOOSA COUNTY,64746,64746,71645.85,0
151435,OKALOOSA COUNTY,22095,22095,30850.76,441.9
205460,OKALOOSA COUNTY,666,666,676.12,0
243233,OKALOOSA COUNTY,8649,8649,12234.01,0
552449,OKALOOSA COUNTY,9342,9342,7296.63,0
220813,OKALOOSA COUNTY,387,387,402.12,0
127639,OKALOOSA COUNTY,387,387,605.65,0
573969,OKALOOSA COUNTY,387,387,382,0
575195,OKALOOSA COUNTY,279,279,457,0
948265,OKALOOSA COUNTY,279,279,431.19,0
146250,OKALOOSA COUNTY,4563,4563,6924.65,0
759199,OKALOOSA COUNTY,4563,4563,5570.41,0
827727,OKALOOSA COUNTY,6336,6336,7867.07,0
220170,OKALOOSA COUNTY,1782,1782,2538.88,0
244162,OKALOOSA COUNTY,243,243,253.44,0
563935,OKALOOSA COUNTY,243,243,224.48,0
773743,OKALOOSA COUNTY,243,243,262.61,0
201974,OKALOOSA COUNTY,4806,4806,4200.79,0
775396,OKALOOSA COUNTY,6714,6714,9616.92,0
140969,OKALOOSA COUNTY,333,333,276.87,0
604182,OKALOOSA COUNTY,404727.3,0,544924.84,0
184393,WALTON COUNTY,127132.96,0,96582.4,0
260035,OKALOOSA COUNTY,158031.76,0,154491.84,0
112721,OKALOOSA COUNTY,227930.25,0,161146.69,0
284825,OKALOOSA COUNTY,110622.23,0,105049.08,0
698550,ESCAMBIA COUNTY,1067022,1067022,1095778.24,0
870170,ESCAMBIA COUNTY,72837,72837,78174.5,0
655013,ESCAMBIA COUNTY,8505,8505,9790.72,170.1
596127,ESCAMBIA COUNTY,72837,72837,97281.1,0
352580,ESCAMBIA COUNTY,62100,62100,44218.31,1242
664195,ESCAMBIA COUNTY,72837,72837,67340.14,0
335018,ESCAMBIA COUNTY,5724,5724,7157.75,0
597159,ESCAMBIA COUNTY,3573,3573,3901.76,0
640087,ESCAMBIA COUNTY,5040,5040,5106.69,100.8
838926,ESCAMBIA COUNTY,2313,2313,3415.74,0
134978,ESCAMBIA COUNTY,51435,51435,72871.31,1028.7
579782,ESCAMBIA COUNTY,17280,17280,20516.2,345.6
231046,ESCAMBIA COUNTY,2880,2880,3499.82,57.6
558804,OKALOOSA COUNTY,200651.22,0,247571.5,0
910469,OKALOOSA COUNTY,835892.64,0,1371031.11,0
866798,OKALOOSA COUNTY,71198.82,0,91233.03,0
994155,OKALOOSA COUNTY,1894239,1894239,2510215.22,0
679536,OKALOOSA COUNTY,6363,6363,10276.56,0
355407,OKALOOSA COUNTY,76140,76140,123089.07,1522.8
929538,OKALOOSA COUNTY,86553,86553,141419.38,0
251349,OKALOOSA COUNTY,86553,86553,91418.14,0
386365,OKALOOSA COUNTY,2529,2529,3397.21,0
969393,OKALOOSA COUNTY,5040,5040,8244.63,100.8
280408,OKALOOSA COUNTY,1440,1440,1941.9,28.8
484058,OKALOOSA COUNTY,1530,1530,2242.73,30.6
141109,OKALOOSA COUNTY,2205,2205,1937.03,44.1
818933,OKALOOSA COUNTY,9405,9405,10351.91,188.1
366141,OKALOOSA COUNTY,23868,23868,22886.88,0
948376,OKALOOSA COUNTY,6039,6039,10481,0
399736,OKALOOSA COUNTY,6714,6714,9638.62,0
288448,OKALOOSA COUNTY,2232,2232,2902.44,0
287597,OKALOOSA COUNTY,0,0,4248273.2,0
490065,OKALOOSA COUNTY,471963.6,0,370019.46,0
441513,OKALOOSA COUNTY,258102,0,273368.48,0
395611,OKALOOSA COUNTY,788079.6,788079.6,920076.63,0
440499,OKALOOSA COUNTY,641685.81,0,769858.71,0
890860,OKALOOSA COUNTY,629320.71,0,645350.77,0
869342,OKALOOSA COUNTY,3142.34,0,3627.33,0
904640,OKALOOSA COUNTY,156443.59,0,227497.14,0
686464,OKALOOSA COUNTY,198972.9,0,301384.25,0
771245,OKALOOSA COUNTY,110553.1,0,90186.56,0
866745,OKALOOSA COUNTY,107774.37,0,82447.39,0
875511,OKALOOSA COUNTY,39795.48,0,40426.55,0
852906,OKALOOSA COUNTY,74796.65,0,106622.69,0
584124,OKALOOSA COUNTY,38136.77,0,51049.43,0
334981,OKALOOSA COUNTY,3257.93,0,5294.07,0
300570,OKALOOSA COUNTY,3257.93,0,3151.27,0
976518,OKALOOSA COUNTY,673358.35,0,877278.19,0
977697,SANTA ROSA COUNTY,1044959.4,1044959.4,991248.49,0
461166,SANTA ROSA COUNTY,414486,0,760996.3,20724.3
228630,SANTA ROSA COUNTY,638940.06,0,546523.77,0
424064,SANTA ROSA COUNTY,2121524.1,2121524.1,2734135.4,0
955860,SANTA ROSA COUNTY,1447845.3,1447845.3,2551581.21,0
290061,SANTA ROSA COUNTY,1168944.3,1168944.3,1048543.04,0
613476,SANTA ROSA COUNTY,71460,71460,126120.11,0
725670,SANTA ROSA COUNTY,22500,22500,23315.85,0
475431,SANTA ROSA COUNTY,45000,45000,65223.9,0
896410,SANTA ROSA COUNTY,23785.2,23785.2,36258.16,0
828651,SANTA ROSA COUNTY,100049.4,100049.4,102845.78,0
220774,SANTA ROSA COUNTY,26257.5,26257.5,29849.53,0
690039,SANTA ROSA COUNTY,56815.2,56815.2,45305.92,0
861965,SANTA ROSA COUNTY,666099,666099,664686.87,0
619883,SANTA ROSA COUNTY,236340,236340,219690.32,4726.8
343610,SANTA ROSA COUNTY,45180,45180,47931.64,903.6
160752,SANTA ROSA COUNTY,213660,213660,216746.11,4273.2
510550,SANTA ROSA COUNTY,65880,65880,89036.82,1317.6
662440,SANTA ROSA COUNTY,20610,20610,30865.54,412.2
784166,SANTA ROSA COUNTY,44820,44820,60466.12,896.4
368759,SANTA ROSA COUNTY,16290,16290,18040.46,325.8
979077,SANTA ROSA COUNTY,35910,35910,53027.58,718.2
518756,SANTA ROSA COUNTY,4050,4050,4453.56,81
967000,SANTA ROSA COUNTY,2520,2520,2913.74,50.4
258292,SANTA ROSA COUNTY,32040,32040,31438.45,640.8
913876,SANTA ROSA COUNTY,14310,14310,21872.41,286.2
273961,SANTA ROSA COUNTY,62460,62460,51891.64,1249.2
143514,SANTA ROSA COUNTY,62460,62460,101181.45,1249.2
302562,SANTA ROSA COUNTY,34650,34650,38216.18,693
786229,SANTA ROSA COUNTY,14940000,14940000,16830000,0
180842,SANTA ROSA COUNTY,450,450,510.3,9
357955,SANTA ROSA COUNTY,450,450,530.71,9
226453,SANTA ROSA COUNTY,270,270,298.6,5.4
261776,SANTA ROSA COUNTY,184050,184050,263504.39,3681
776070,SANTA ROSA COUNTY,540,540,864.27,10.8
742009,SANTA ROSA COUNTY,720,720,871.53,14.4
298883,SANTA ROSA COUNTY,720,720,979.25,14.4
955057,SANTA ROSA COUNTY,180,180,242.79,3.6
697481,SANTA ROSA COUNTY,630,630,595.58,12.6
675985,SANTA ROSA COUNTY,450,450,485.4,9
757133,SANTA ROSA COUNTY,900,900,794.9,18
157133,SANTA ROSA COUNTY,900,900,813.38,18
975363,SANTA ROSA COUNTY,450,450,417.61,9
